,P1_1,P1_2,P1_3,P1_4,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P4_11,P4_12,P4_13,P4_14,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P6_1,P6_2,P6_3,P6_4,P6_5,P6_6,P6_7,P6_8,P6_9,P7_1,P7_2,P7_3,P7_4,P7_5,P7_6,P7_7,P7_8,P7_9,P9_1,P9_2,P9_3,P9_4,P9_5,P9_6,P9_7,P11,P12,P13,P14,P15,P18,P19,P22,P24_1,P24_2,P24_3,P24_4,P24_5,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P30_1,P30_2,P30_3,P30_4,P30_5,P30_6,P30_7,P30_8,P30_9,P31,P35,P36,P37_1,P37_2,P37_3,P37_4,P37_5,P37_6,P37_7,P37_8,P37_9,P37_10,P37_11,P37_12,P37_13,P37_14,P37_15,P37_16
P9_4,0.10416740582571352,0.118803686279607,0.10977186874475306,0.11136822465618934,0.09955484942697986,0.1306196893852689,0.0739883710737788,0.0855233434086841,0.10005332420686548,0.0762725132088747,0.1567506987975117,0.0789448023835676,0.06870543930597081,0.10249660183514908,0.04931778874953898,0.08931746372731215,0.10977869983893941,0.08599560239436356,0.09988779117167139,0.10411168633349652,0.13090057542362632,0.10486193488753484,0.127342773237118,0.08764221761347891,0.11537867658463663,0.07259047383597006,0.12320899456872973,0.13380898942702432,0.0838799088325877,0.23864238191407824,0.26043614009871907,0.1631156912330006,0.22173300189491021,0.24155848408005445,0.2392698502133149,0.19148612218282662,0.20234691648813577,0.18715764496682644,0.10014954972179158,0.31084964495241224,0.18884608283410226,0.23908723043428154,0.17103809666462547,0.24611824357661705,0.2024103761694436,0.25762524939901593,0.2593765620372713,0.13222890232842385,0.3864442476354798,0.2685748354231236,0.2599330156403586,0.18542884590707903,0.3049441811185429,0.4132012409287016,0.5029188690125461,0.46867497958892756,1.0,0.6520750432000292,0.4456043355687205,0.37528698642390373,0.20098555450945618,0.17054780559313704,0.017944228153024627,0.12068030626100922,0.18752273297641897,0.03138044808323062,0.15690275513176996,0.09342908692558972,0.09312324698857227,0.11077185830335111,0.0184798425781382,0.06314221604115905,0.09633526758361222,0.20293210519523583,0.10945210256672112,0.020432574083398804,0.08533853018523299,-0.027889915647725576,0.079704891529224,0.004316194605717664,0.11263736548159929,0.009965319993204833,0.13390480005556726,0.11376348214441916,0.09028325844551909,0.09205601316090803,0.08180981704272386,0.04033028175414899,0.10130133255349616,0.1283583214114628,0.08844601383370736,0.02624474228315278,0.26403017513429955,0.23508107293759073,0.09886632409191477,0.05587224676220163,0.0013960657655947687,0.10823914239399077,0.08966909185484256,-0.0031473252277282367,0.10985272299425528,0.035095239556097675,-0.0180269622381471,0.020971418008758378,0.06921034809782013,-0.006895201640467726,-0.034680963706882194,0.1042292191193698,0.022961552181846093,0.08206154154470648,0.014387537183390278
P9_5,0.10334236851825987,0.11706977614401759,0.07790790434249326,0.103378098279385,0.07969243974123007,0.1115069021591554,0.04269807996931558,0.06846539176874746,0.08741597748753842,0.06935821480507359,0.1560850935220018,0.10300686567816252,0.06534421308993169,0.09734248915028093,0.032471028930709515,0.07851938104879773,0.09936752978001906,0.08058987010618901,0.09988969795802191,0.12184956899366113,0.10606562870774978,0.10719918511261835,0.09459433943607765,0.10792292284163932,0.06815773224195443,0.052703528671850824,0.10407638137814448,0.13271239292548156,0.09412162111822958,0.21492509491223877,0.2837934200347404,0.17938665025516398,0.22242843702623,0.2462576320187774,0.22604906190857624,0.16845247354365966,0.19338721915858975,0.17438866109649076,0.09098033169032253,0.27002462906320585,0.1629693130408163,0.23530828328083686,0.19659846074862944,0.2223050635761915,0.17496804125094867,0.22781547043264072,0.2497634303191771,0.1046729033446853,0.321054064071573,0.22450287526108187,0.233386432815542,0.17859681432978805,0.265236655934963,0.34658729659200066,0.4483891830518752,0.4418839708441752,0.6520750432000292,1.0,0.38487269653568623,0.3331627149109801,0.14273423468884175,0.13059916443234282,0.009262912133341556,0.08017287196612372,0.14888432880649252,0.06080925344930403,0.13879267364835735,0.10717792671443095,0.09582089482656062,0.1278411925316007,-0.011125402488395015,0.02756642333200967,0.09495852313027207,0.20161928250107816,0.09398372252558096,0.024141800643710888,0.07243421453607111,-0.030106609447494055,0.13909130013665086,-0.029687857456488026,0.14774468374530184,-0.03618757590400388,0.109080698208183,0.09492403605470988,0.04699709735327934,0.13278801450521727,0.08160671547427137,0.03909797532849,0.13798420112345325,0.15559642062259887,0.12574834424703918,0.0376196433768772,0.27246863597342524,0.20754970782228369,0.09193988159860914,0.07182792877159065,0.006068663021657028,0.0711554121200963,0.0706882994879851,0.01043857421398596,0.09801760404762289,0.06376079383214511,-0.00441464813574386,0.03423846110702637,0.09006909626686815,-0.022782081735582063,-0.01447246443124292,0.1093572593115802,0.013655185147432941,0.08541791243823045,0.009758584767048405
P9_6,0.08087979271718163,0.09794789155981047,0.026282201106696823,0.024948957126999176,0.1222430020767975,0.1506270306006728,0.10625855751585347,0.1736520341218626,0.18929357756532633,0.012532160584163421,0.24686760638726774,0.15702439023654097,0.1285136836637717,0.1736435113898358,0.060047139369828605,0.07499102811595229,0.0867966025901874,0.08978021727978464,0.1209774925125802,0.031168655732798475,0.07823918926915346,0.0993446161934014,0.07210928012040224,-0.005346412250500034,0.1344244867113487,0.011367941339657867,0.06460758119803915,0.06261401777013349,0.04744010718969501,0.2752876702956904,0.1873477301153012,0.21589289437717094,0.2287665935249483,0.22433084579036125,0.15096692455988714,0.19853276986976412,0.1941321516440725,0.2925888893061954,-0.003948484453790187,0.43727889941402803,0.23741444257813954,0.3239947547196755,0.12886428345107595,0.3343775291095624,0.19366251439382526,0.2556510954495131,0.2954125160175819,0.04715592610196417,0.3973368678512767,0.25418264933529156,0.29439195383369643,0.11185491402089845,0.3073193816653344,0.49875967935644716,0.4300551353410514,0.3893699374748189,0.4456043355687205,0.38487269653568623,1.0,0.65013230441026,0.27094719457578864,0.22699724266105997,0.0037268844326873857,0.1831607697696306,0.26119582913004347,-0.010335111482405398,0.21856437494890765,0.05445393401914121,0.036331916832433114,0.07034918178535148,0.0027353001211522674,0.02933217218560216,0.08172997905371204,0.1712340705964485,0.15940889927526866,-0.02799163482100265,0.1303998983803485,0.009780144044210235,0.10912649813675046,-0.03217721239773946,0.034990392230699566,0.01860012345363789,0.16548603531059794,0.17785189421899988,0.15487197424501617,0.07450223440507836,0.14792987512669212,0.05552647113769784,0.059439095316904944,0.14717232610669254,0.10592235336382433,0.030345267641809053,0.26575545083727975,0.29616260159548974,0.18462913948037235,0.060894125718309676,-0.054527509942493946,0.1345187212286777,0.12325305725896354,-0.07534597250483446,0.13057609474595366,0.044108241181524774,-0.08164952590542779,-0.018931085361031594,0.09137586525065147,-0.014521113785028546,-0.07085050039444434,0.12074400601891906,-0.0202001224904103,0.1282777461934066,-0.05178765153049392
P9_7,0.0839138328712147,0.10138706850702103,0.03937515739941122,0.051690428018932116,0.09998864612293636,0.15972749652219537,0.10262465693754452,0.1325777214651613,0.14835077467752875,0.002030963096202439,0.21683367491493216,0.1380359105776028,0.11200112094902973,0.16062210380636796,0.0878608151290013,0.09479903451690624,0.09871488090357515,0.03625670036935474,0.10382846311345258,0.04505471134541779,0.08714064628790037,0.11711270858455775,0.09117578746796368,0.01800811978651189,0.11088406275665477,0.01609436490288873,0.05867072788912362,0.044737775711019716,0.03442334763774442,0.23366365672510905,0.17019904050129703,0.18180009112512102,0.16175125694401676,0.19005846528596163,0.1718328935154774,0.18331221079145796,0.17623080081263953,0.2143288579651799,-0.01292082647576741,0.3670379543698435,0.20564733722043416,0.2743970720517465,0.13106016607873805,0.25737550837963097,0.17006959019099738,0.21006039801519275,0.23450825745265869,-0.0005855284565247253,0.3468864310425722,0.21103501522872062,0.2356356635779805,0.10305555518290656,0.26396609033313845,0.39495270526137527,0.3441915335155839,0.3215383990993989,0.37528698642390373,0.3331627149109801,0.65013230441026,1.0,0.23009680780307445,0.20032321940548703,0.05018672492837719,0.15034482964778,0.20851720791165892,0.017841711907357657,0.15744843951046283,0.06380838671085019,0.033063756691393144,0.08668555390733823,0.03816151091163443,0.05795416572292256,0.10022455361611865,0.14312317355839538,0.14929757986836875,-0.0427703276814876,0.08210016223172811,-0.012742054481781378,0.10302608841996112,-0.019656733652694783,0.01819289915817124,0.04646147196616125,0.12521728861328107,0.14181148841230828,0.12272128932330005,0.06368513735822268,0.14852402950548474,0.024510732444040867,0.04083193877793256,0.0863577090979834,0.09701266055802452,0.022704954248665258,0.24332386704718062,0.2942396623986936,0.16548863255084997,0.062068379065976925,-0.04081970292096442,0.1166427955729299,0.1086579708673333,-0.0914127456645759,0.11963022105401414,0.04305872109323641,-0.10495238555220976,-0.042500069121356565,0.09199902442234166,-0.031527017924784045,-0.11527371293651133,0.12490791471404504,-0.05800761833777869,0.1319651754612538,-0.07408376007792859
P11,0.0635792166864892,0.0574632931131887,0.05098848915405508,0.058819080481836414,0.05640801710630722,0.20752425412193648,0.1660175950947197,0.2194266237883547,0.2389132713591675,0.1316466126851361,0.3283577567457859,0.16683860369159753,0.2046720385951758,0.2878928931821164,0.149275584288956,0.06149900317770603,0.08935395633124496,0.11403048869078043,0.15277979211808315,0.017766640833165297,0.10188806031356501,0.11778926197075414,0.13303721162418017,0.010044252724469223,0.1457166160880273,0.08381811975996863,0.11762048717496396,0.06204443963366536,0.03860869981112054,0.11575470908448826,0.051500497831745026,0.09542309983918121,0.08718627858315493,0.13596032839211644,0.07496657971124401,0.14502349144866256,0.1952009593697172,0.2469775821010901,0.11109354734340694,0.35767641998748384,0.2511473599778531,0.2502954199400379,0.11425211738999823,0.2721436009938124,0.14705792832545375,0.18534254228301147,0.15687658470605356,0.10140353093907016,0.255694001136014,0.1624329566511133,0.21955807221742904,0.10568646458804785,0.19600964823411116,0.23089468534056637,0.17558808470252457,0.19865068007613174,0.20098555450945618,0.14273423468884175,0.27094719457578864,0.23009680780307445,1.0,0.5643044755319991,0.24824192647691135,0.4333732267275515,0.1291549739786915,0.038787553013286145,0.25345894889721116,0.05994111530412955,0.05950290111532122,0.07061884724279942,0.08787269205308233,0.08569172158338667,0.09860518439482392,0.24747704145950192,0.12884328542314616,-0.0038572926722480892,0.14925985195700192,0.041424773488333344,0.06145431416445553,0.04195114401158287,-0.039188934940124605,0.040869029980162924,0.14789829004885355,0.11604303476309973,0.08864922807743715,0.030723543088897524,0.11457044959513653,0.07511571424809046,0.009043250099186965,0.05538016914089198,0.06311965084414341,0.08072594903677091,0.15859305157576079,0.19827296868781763,0.1263223325284341,0.05538597624722335,0.010415732600376456,0.11087393118220036,0.10384961278593524,0.012597862807335937,0.07373140938162007,-0.0004658852017425774,0.006184394744233723,0.06834323324454158,0.0937453995644834,0.07790642303877117,-0.012826056497532077,0.08672304841809121,0.019750388307833825,0.07940948263056265,0.023498247011288588
P12,0.07323496751997706,0.07997194792079775,0.05694510419011215,0.09541959129817876,0.038076401804452285,0.20630643850000902,0.20371161815600758,0.233466789813209,0.2599580909497683,0.10415194386704608,0.35430910512553554,0.1507767879964932,0.18671110134677382,0.26960671931585484,0.17768061455045833,0.10377390513209586,0.087428381915965,0.12122976636553821,0.1635124654469778,0.032358622173925766,0.10671420429820322,0.12107366418353804,0.1530956074636131,0.03983120847547845,0.14327665446899499,0.09031515766256717,0.11850175255476027,0.05148324009787057,0.037302786973639014,0.11716341530576592,0.057128697309462705,0.07901482327150851,0.09889651163951686,0.11692431101552288,0.07324249308804799,0.13137221448937283,0.19794822139431004,0.21557307404701495,0.11540706762128779,0.3132184616116746,0.2140133101705034,0.24370187916367766,0.11313404083625926,0.27003798216222324,0.10193642253596605,0.16128014748814293,0.15811336434884818,0.08207061274469776,0.23184173575517475,0.14763273171721356,0.1966582422255753,0.09529211703964485,0.17636066895342897,0.18129943123253486,0.151838590810473,0.12251021185214184,0.17054780559313704,0.13059916443234282,0.22699724266105997,0.20032321940548703,0.5643044755319991,1.0,0.3552958509209309,0.47034594315311634,0.11120749822695979,0.06672182485773018,0.23703325471344505,0.08893516561854495,0.09313272084139032,0.11209210443317257,0.13161303001799315,0.14193288579581742,0.1417374447130992,0.22682842246339616,0.12781834216297755,-0.03729141724807855,0.1252294818788808,0.021740537485752685,0.04822168964819957,0.02247508994085728,-0.06420713392523243,0.034495724570739114,0.13191498944515953,0.09558169762302586,0.11131750411513085,0.01609852197166314,0.08955203682021316,0.08146828173884661,0.023831544667698587,0.04627821655813353,0.04590319178502458,0.01781662230923555,0.14448503856178427,0.20779882705780278,0.1292565799244833,0.035007364279004784,0.009779708035147768,0.11097299606507982,0.09871485385476453,0.00411935899386613,0.08108114594212405,0.002596901004481525,-0.03896652186389097,0.004845598582470594,0.1019672071240255,0.05078506624852817,-0.016338586705332267,0.07259216051432966,0.007405622383153466,0.07528774432277657,0.006846481475146403
P13,0.1412084586056566,0.12286410187336069,0.11311179158259367,0.12787072580682435,0.06983675770221838,0.12921140244627877,0.14862398686913753,0.15976155928567104,0.1110044922064047,0.13992642460216884,0.15628223381789705,0.09494468631089109,0.1531891120890733,0.1587434663375446,0.11202031264822045,0.12218483184355748,0.10581832597209798,0.1262536750393413,0.11033044560967659,0.12076422444311856,0.12771542862426286,0.15147859531624228,0.15250334891159428,0.12451095754939971,0.15220741717886926,0.11890847032016878,0.13429537604249173,0.10429736290402658,0.09951464100216732,0.013460403809728377,-0.010900126394938798,0.04602447319977647,0.04107532464113141,0.035687312506165955,0.04698559265564747,0.07221801028778897,0.046331465374862865,0.06586501735256677,0.1123889214927312,0.08754810738520079,0.06330918305532403,0.08416844829374823,0.07802981332059711,0.050656769041813404,0.09776989861981154,0.030609907091859852,0.010731010206515009,0.07885667686680552,0.02126020324224604,0.02105231602411143,0.07471328791821992,0.06399033229877168,0.024008571236966945,-0.024151347886118137,0.007377858930085875,0.015221307315210498,0.017944228153024627,0.009262912133341556,0.0037268844326873857,0.05018672492837719,0.24824192647691135,0.3552958509209309,1.0,0.38799281197656715,-0.051956944241138156,0.11961790042806716,0.07425050935842313,0.15442540118714193,0.16693551564731568,0.1516635844768716,0.30538497991860075,0.19918611967353966,0.14205210171421598,0.14826565154745328,-0.03313571223063626,0.01767260836498945,-0.004834540806559882,0.00796364305181061,-0.030126728073224866,0.048232870560065574,-0.07707373002210283,0.04316608757532389,-0.020696342359277677,-0.013140182332778891,0.019407818061357843,-0.058281864091839185,-0.0641881621713895,0.023874247750457905,0.01599950336701793,-0.05165558061594109,-0.018409943981775333,-0.02625308203585514,0.00026367428457013816,0.08079171616379258,0.06026451220559913,-0.008054174541701811,-0.04396260011664509,-0.0016658138111771198,0.024625482900567142,0.006163796080279316,-0.01462794005616293,-0.01372147774262751,-0.004957870259958825,-0.02489155270688779,0.018272745603174004,-0.01310474434591988,-0.03154144223676275,-0.03003672708035638,-0.04428915980003704,-0.051964856086541306,0.013804203041979308
P14,0.07628047411362275,0.08251923390011029,0.07116017741855281,0.04530201151357192,0.07226595586810618,0.19203188712497812,0.09958471384839476,0.18561839101552563,0.18458351955583766,0.13131938237783758,0.26957499557670245,0.11148495610820187,0.19868350906466478,0.20540769203210402,0.130142055764939,0.07580106745241334,0.09307739926382684,0.11087357819662678,0.1344855691024717,0.06296371062861485,0.10354349669666733,0.08200654872243036,0.10366321071298079,0.05098607525517715,0.16597639310575016,0.07614106779424938,0.12914487835526275,0.10085621776772628,0.06113349360552056,0.06153279173964234,0.044071744110676984,0.05032871189286653,0.07360234623710635,0.07724932423520137,0.025505264429472558,0.09214407651927783,0.13217591206677215,0.18162148556251825,0.10836240572044276,0.22169000911788056,0.19582393312856305,0.17930528362929915,0.08591343491589483,0.1957417961100981,0.10193798338978245,0.13230805086773983,0.12770058240576831,0.1036396529292352,0.1792854886065371,0.12652559832157753,0.1504726120280912,0.09110634396589834,0.16082891802223895,0.14200309281169204,0.12386391932167769,0.11016852253437097,0.12068030626100922,0.08017287196612372,0.1831607697696306,0.15034482964778,0.4333732267275515,0.47034594315311634,0.38799281197656715,1.0,0.08151987478014915,0.027029788101840684,0.2467558291973505,0.0772600751413113,0.09160502018938758,0.08426699785830803,0.14492716037042783,0.1474874927189108,0.1210552069402305,0.24913169231447224,0.12452697031440517,0.016113492367330645,0.1307348851265527,0.017162442920412607,0.06401698441163339,0.027368391917714466,-0.045575404264065825,0.053684970400299764,0.12822821535371753,0.1091575204890483,0.13132388384115423,0.004799299544249826,0.0705459937112382,0.056516568154108375,0.012191537779215314,0.08792256714927496,0.03366012227787731,0.04040506289083732,0.11725407559655689,0.12381057742371133,0.12211641925288447,0.02174777995496156,0.02738028455078981,0.11298010233883292,0.09838123962590374,0.006013368296102079,0.05094258011610153,-0.005249550917863282,-0.007488521789666743,0.03595879787692563,0.07569159066535455,0.06822034501678878,-0.03473493086970938,0.07193258669030801,0.020362317882361074,0.07360690421865765,0.011434837086219358
P15,-0.024088878552854687,0.08291389070760395,-0.0057191050445298056,0.02799901316356617,0.0604604678184907,0.087877239461441,0.06024912029412715,0.09923687143020174,0.12321511613406301,0.012455873783410636,0.16109771929419595,0.04423965679248336,0.09755515748500498,0.09844633821324156,0.033723009326686634,-0.03348639403198505,-0.01660974820846383,0.04411341083669472,0.05062824085045068,-0.04659985492309959,-0.02380952850487514,-0.010877714498520851,-0.008515864906688774,-0.031067777349154536,0.05366386687106975,-0.033052810899772654,0.005177056984687328,0.00340326255640677,-0.026013820877072217,0.1677484696049795,0.08443407696848015,0.10091317215633365,0.11342273134496982,0.15491229220383382,0.12352063851835154,0.06523666118517256,0.16779566392054043,0.15778466165834087,0.004193182741019563,0.20664330149188687,0.10245206015410295,0.14816950008987864,0.009537172376154137,0.21115998054776944,0.07444065976261778,0.2173799895870404,0.21175561740885793,0.046694842063365966,0.22491709090820147,0.1702491249850788,0.160009970895731,0.024854132992998924,0.22489877003635914,0.17849553459581702,0.11163363984842249,0.12716445001754179,0.18752273297641897,0.14888432880649252,0.26119582913004347,0.20851720791165892,0.1291549739786915,0.11120749822695979,-0.051956944241138156,0.08151987478014915,1.0,-0.08411448298590261,0.1744697305329371,-0.01233325266641166,-0.03577577357289087,-0.038261340021975385,-0.034868020788577765,-0.006490871199042082,0.017138784035011546,0.09722165587467464,0.06835578169878433,-0.04453786746058506,0.09544828055475842,-0.0076836152749687955,0.02638928214781608,-0.06728381135769557,-0.02155369769277724,-0.02144283386392493,0.07555619451088272,0.051059420628657905,0.06379439477893914,0.020327161936686378,0.07555757594911003,-0.002563849577519958,-0.006652009045490153,0.076769112724349,0.016341003771739672,0.02675056969684259,0.35054397331472714,0.16905054433572606,0.07859121263930055,0.033492579675367125,0.014784263875018168,0.07431250271243899,0.06863078318694171,-0.058552894126723064,0.08801361285861876,0.02113956406418619,-0.044860552339424216,-0.002446665946223262,0.029931028114000162,-0.000912020439599432,-0.04649943253817105,0.07774722701640882,0.04166914601660227,0.07860480861789645,0.019883395946801212
P18,0.15234698320036355,0.11317352957690525,0.13527741658848066,0.14840868881402022,0.11290439632030722,0.06440822012829828,0.14023747541848847,0.05783127022501504,0.06644727256503076,0.03128455259328997,0.02101387750166825,0.028319925547053874,0.04124828068639279,0.05270870059368785,0.12440961265086789,0.188649789196969,0.16549648970787442,0.12191414792051662,0.06916969755625836,0.19637888381287857,0.1861715795014595,0.10616638369845778,0.19494533885387968,0.18950913053153393,0.06790684981676855,0.15937208031553332,0.16115289566626892,0.1576564760202565,0.12891769725003033,-0.006607791485907975,0.09530510045793122,0.034725272449695324,0.009333065381383752,0.08462696291549815,0.07157911681410788,0.08021771181906172,0.08921110346109021,0.07213025947352399,0.031251047048419765,0.05099676662390966,0.05182331269148202,0.019669783577647294,0.11264255139994753,0.0366648184186013,0.08457569967841784,0.052650863459119616,0.07018752022849008,0.038736334654347976,0.05239351507045394,0.08608386923650642,0.04371764413772886,0.12552812962510906,0.04839143352766837,0.0012901382468480083,0.030979389803564378,0.052200869651503536,0.03138044808323062,0.06080925344930403,-0.010335111482405398,0.017841711907357657,0.038787553013286145,0.06672182485773018,0.11961790042806716,0.027029788101840684,-0.08411448298590261,1.0,-0.09952487976056222,0.22656858685883433,0.1952185271921445,0.22674497909614338,0.20184228795023557,0.16318165691994477,0.08707985901073124,0.1292108081907691,0.01763563280482726,0.04476820416005402,-0.033076389782575655,0.006500303607513974,0.021920404027899652,-7.893566931088321e-05,0.022239427171985907,-0.013037265605171145,-0.01878700849287139,-0.027577853607011815,-0.03478108109377977,0.02591502813948813,-0.02391071944404253,-0.0504103893406098,0.04448346005274415,-0.020397892099904405,0.019268693937502846,-0.03119427006735601,-0.04191652097164901,0.09911681444774442,0.08950993877961178,0.07586580586927093,0.02852312892748267,-0.0040722529809660004,0.011106909936946066,0.05750394554280002,0.022902243701947756,0.05260699051758587,0.049514512767249254,0.0048558407690092375,0.0580834496704438,-0.013067148873644328,0.04649339128218631,-0.00906627289008245,0.011932210612946938,-0.010299111018321892,-0.046368846449346315
P19,0.022531831074792348,0.030647741265693283,0.008112851606453968,0.013571240508367848,0.07297997892474105,0.10451385337336501,0.07193574937687987,0.15049060727033814,0.12926364369224647,0.041385325508021244,0.20421568383103655,0.0854464403725438,0.122110416922054,0.1540260953242793,0.06312514085284941,0.017037377998125713,0.040647823441212705,0.1057121260365974,0.1164548357023157,0.007294170468846875,0.030386422051299645,0.06290146167444163,0.0589752381873168,-0.0009372032977754264,0.14035095536524306,0.024410666449722937,0.09226888052908969,0.06680309617520742,0.04629932438531392,0.1419648781102438,0.08960989904724198,0.09510448585876673,0.1430174361486986,0.061627295546106645,0.06752294514417133,0.10784571221709043,0.1567213224792359,0.15084500180569715,0.025222945645649416,0.25838247351134963,0.17099828826646885,0.1675223506394486,0.09374541048388829,0.2221216096996753,0.10060391095060907,0.1657029998392414,0.16607740372498703,0.060065151310595956,0.21131639291956025,0.1368160089140084,0.15543973389716378,0.07881277468933442,0.18006864776461048,0.18368546495925064,0.1340116070122554,0.12761710916867738,0.15690275513176996,0.13879267364835735,0.21856437494890765,0.15744843951046283,0.25345894889721116,0.23703325471344505,0.07425050935842313,0.2467558291973505,0.1744697305329371,-0.09952487976056222,1.0,-0.0018733387742466527,0.05314491797706224,0.033614666465660685,0.022639608438651253,0.02743175154664793,0.03216759797221552,0.15686378815094756,0.14159992300553423,-0.0070631455804260335,0.2050625293179711,0.05838551314313091,0.08189896380460078,0.04115337613183205,-0.026911521285687672,0.024910352574270673,0.1542767479480103,0.17388954367311935,0.16321565906964627,0.06172674026428517,0.14986788201784407,0.07252468706540725,0.01839787453733287,0.10766834767926495,0.06346533697682838,0.07117548350951078,0.15676510485664483,0.17314488452430207,0.16040153128059148,0.061045908173790984,-0.011974450133355631,0.13827128399700475,0.11263487386411423,-0.023662209829906612,0.11006496084371749,-0.030299156973102377,-0.02867909813735844,0.03788620960734382,0.0888297148133205,0.03794944168991422,-0.048599729703555195,0.10272960724162156,0.013830168322975794,0.12364831187351916,0.0024844929534464538
P22,0.2212719417407735,0.2002637201575959,0.1981669744173801,0.19558315760718994,0.20322466029822847,0.0779560329239362,0.12924082812949686,0.09041083548171364,0.08992928310393195,0.1259665183616077,0.09756624138502999,0.0768333280793222,0.11279814860439955,0.09059453890150153,0.15998410771424873,0.1894076807584514,0.2419257995276397,0.1726369908822464,0.1420377786291971,0.22693594155439975,0.2664089553896216,0.1701406217243738,0.24372881961836398,0.24868441836253813,0.14469910375607326,0.2349357545974805,0.21743591935679085,0.22974718374576028,0.22060323752408986,-0.014614220132899362,0.07229037843124239,0.0520422711193639,0.09184730372958512,0.10524780917227433,0.11971254811838032,0.07678560065780443,0.14111278601882357,0.10683486086693772,0.10292774961559159,0.12481662990982785,0.07444177352385253,0.07080641461476632,0.13374730405158097,0.09849616177914831,0.10480400760874495,0.10725404147846734,0.127703813214898,0.08130513748015204,0.1343495465552608,0.10296008039352181,0.11570380569622454,0.1343005843375304,0.10659641491036444,0.09082721205306189,0.09860319298799992,0.07933786740468125,0.09342908692558972,0.10717792671443095,0.05445393401914121,0.06380838671085019,0.05994111530412955,0.08893516561854495,0.15442540118714193,0.0772600751413113,-0.01233325266641166,0.22656858685883433,-0.0018733387742466527,1.0,0.3200113169039862,0.32819254358192135,0.25693257908691597,0.19458226745722537,0.18573818723789476,0.2172264668775883,0.04600429821061467,0.10187605804306113,0.058137850930149566,0.05385120017380833,0.041743313432964134,0.0026913539677804145,0.06176036210592729,-0.026677050777447756,0.011513608027436704,0.0167193309485939,0.0009481333779155727,0.054501564793793214,0.008912367569450387,0.006680310884168563,0.0691760798065596,0.04083811061259631,0.053748163216658096,0.02350677265374802,0.02558455485331777,0.11870000593863862,0.07242062189451139,0.051537047567258916,-0.00042861137072079425,0.009669052512755285,0.02652074478302172,0.006278448951473449,0.044470396047539835,0.05882175752353799,0.027638231197045914,-0.013973610798279457,0.03363512516086799,-0.026477616645465867,-0.0013174818255399015,0.03290931130652934,0.002524314057242486,0.021647183913296945,-0.01318200458728453
P24_1,0.19747842317386513,0.12778687067692648,0.1391839001262722,0.1319766920725796,0.1474897636048796,0.13422114669219715,0.16197583269719235,0.131105889829847,0.10494508648746638,0.15717461737875246,0.1130136043487654,0.09911434628200443,0.16380275568931552,0.07021558096656177,0.18488518414440683,0.21036393963516284,0.23817630575057613,0.17980398666903438,0.16249222365815258,0.18785789870555258,0.25152044488891495,0.17245123348585825,0.2589018661828966,0.22181299861125947,0.17274686495624103,0.22317853611579708,0.23363216192853442,0.22342096620658242,0.22166276056942796,0.013805926786463888,0.08499587179519458,0.05516525457312471,0.12463092493210084,0.10014916320180407,0.10467910907361509,0.09903531608173034,0.12448418021787029,0.14839301239241984,0.11892034602141385,0.12945149090719288,0.11514210777921945,0.10134223828156164,0.17670386180015646,0.15724291319507025,0.10440109000567953,0.09367324322966195,0.09770817128752804,0.12607723823514852,0.13304837072609843,0.09614963432693842,0.11724601547974435,0.17077992430029837,0.1612077780587094,0.04622352056977285,0.10017950115268129,0.08179179639334364,0.09312324698857227,0.09582089482656062,0.036331916832433114,0.033063756691393144,0.05950290111532122,0.09313272084139032,0.16693551564731568,0.09160502018938758,-0.03577577357289087,0.1952185271921445,0.05314491797706224,0.3200113169039862,1.0,0.7215232774804062,0.5037301065244398,0.42201570391581916,0.34899824389078427,0.24472398953067523,0.03224384703181867,0.07647020229999203,0.015412616888331133,0.017627894930644743,0.02209311823291961,0.01570211150574614,0.0437336885080283,-0.013301256054482919,0.006080737644292712,0.04810067994278771,0.05224870754372968,0.05239610661961963,-0.04254258273563031,0.012497244232189982,0.04373502703278712,0.003978913352417312,0.042485464218898185,-0.018207046217954506,0.025194007092665845,0.09732284208135741,0.06010106953141258,0.0340930923177191,0.03665276424775114,0.00022020338412060024,0.02414982189985408,0.050161619536984524,0.004240439020272577,0.05080942292474937,0.01873973483987328,0.023490292789654144,0.02939866847658998,-0.003437019088532032,0.027093456441613113,0.032725786261374755,0.0014301965163723038,0.01016633761859143,-0.013172521873226215
