source,target,rho,abs_rho,sign,source_community,target_community,source_label,target_label
P30_3,P37_15,0.334566210001591,0.334566210001591,1,2,2,P30_3 La ciencia y la tecnología eliminarán la pobreza y el hambre en el mundo.,P37_15 Nivel de acuerdo con que la IA Nos ayuda a tomar mejores decisiones
P4_7,P4_14,0.33455894200706937,0.33455894200706937,1,3,3,P4_7 Destaque de Perú en Arte y cultura,P4_14 Destaque de Perú en Vivienda
P6_9,P9_6,0.3343775291095624,0.3343775291095624,1,1,1,P6_9 Nivel de interés en Medioambiente y ecología,P9_6 Usa Internet para buscar información científica
P4_3,P4_8,0.3341973376535094,0.3341973376535094,1,3,3,P4_3 Destaque de Perú en Agricultura y ganadería,P4_8 Destaque de Perú en Investigación científica
P6_5,P7_3,0.3339470037320399,0.3339470037320399,1,1,1,P6_5 Nivel de interés en Ciencia y tecnología,P7_3 Nivel de información en Economía
P3_2,P3_6,0.3335124980884667,0.3335124980884667,1,5,5,P3_2 Aprecio por la profesión de Juez,P3_6 Aprecio por la profesión de Científico
P4_1,P4_7,0.3334745360235018,0.3334745360235018,1,3,3,P4_1 Destaque de Perú en Deportes,P4_7 Destaque de Perú en Arte y cultura
P26_5,P30_7,0.33324261150345186,0.33324261150345186,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P30_7 La ciencia y la tecnología contribuyen a mejorar el medio ambiente.
P9_5,P9_7,0.3331627149109801,0.3331627149109801,1,1,1,P9_5 Lee libros de divulgación científica,"P9_7 Usa las redes sociales para compartir o informarse sobre temas científicos . Sí selecciono la opción 1 o 2, pasar a..."
P3_4,P3_7,0.33302268592757933,0.33302268592757933,1,5,5,P3_4 Aprecio por la profesión de Empresario,P3_7 Aprecio por la profesión de Deportista
P4_7,P7_7,0.3328829888673642,0.3328829888673642,1,3,1,P4_7 Destaque de Perú en Arte y cultura,P7_7 Nivel de información en Arte y cultura
P4_7,P6_7,0.33203781502938373,0.33203781502938373,1,3,1,P4_7 Destaque de Perú en Arte y cultura,P6_7 Nivel de interés en Arte y cultura
P4_3,P4_6,0.3319396447099878,0.3319396447099878,1,3,3,P4_3 Destaque de Perú en Agricultura y ganadería,P4_6 Destaque de Perú en Desarrollo de tecnologías
P6_5,P7_6,0.3313375782978549,0.3313375782978549,1,1,1,P6_5 Nivel de interés en Ciencia y tecnología,P7_6 Nivel de información en Medicina y salud
P4_3,P4_11,0.33109827163061323,0.33109827163061323,1,3,3,P4_3 Destaque de Perú en Agricultura y ganadería,P4_11 Destaque de Perú en Medioambiente
P26_5,P30_6,0.3304149392954409,0.3304149392954409,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P30_6 Gracias a la ciencia y la tecnología los recursos del planeta no se extinguirán nunca.
P30_9,P37_11,0.33025179349417105,0.33025179349417105,1,4,4,P30_9 Quienes pagan a los científicos pueden influirlos para que lleguen a las conclusiones que les convienen.,P37_11 Nivel de acuerdo con que la IA Hará que se pierdan más puestos de trabajo
P6_7,P3_1,0.3302367944041423,0.3302367944041423,1,1,5,P6_7 Nivel de interés en Arte y cultura,P3_1 Aprecio por la profesión de Artista
P30_8,P37_3,0.3297989673155215,0.3297989673155215,1,2,2,P30_8 La ciencia y la tecnología pueden resolver cualquier tipo de problemas.,P37_3 Nivel de acuerdo con que la IA Favorece el desarrollo de la economía
P6_3,P7_9,0.3293867445057643,0.3293867445057643,1,1,1,P6_3 Nivel de interés en Economía,P7_9 Nivel de información en Medioambiente y ecología
P6_1,P6_5,0.3288567488146543,0.3288567488146543,1,1,1,P6_1 Nivel de interés en Deportes,P6_5 Nivel de interés en Ciencia y tecnología
P11,P3_6,0.3283577567457859,0.3283577567457859,1,6,5,P11 Qué tan atractiva diría que es la profesión de Científico,P3_6 Aprecio por la profesión de Científico
P22,P24_2,0.32819254358192135,0.32819254358192135,1,6,6,"P22 En su opinión, ¿nuestro país está adelantado, en un lugar intermedio, o atrasado con respecto al desarrollo de la ci...","P24_2 Como considera que son las condiciones de Equipamientos (materiales, máquinas, insumos, etc.)"
P30_1,P37_10,0.32813066679182123,0.32813066679182123,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P37_10 Nivel de acuerdo con que la IA Mejora la evolución de la sociedad
P26_9,P37_6,0.3277029902128446,0.3277029902128446,1,2,2,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P37_6 Nivel de acuerdo con que la IA Será una buena compañía para nuestra vida cotidiana
P30_2,P37_4,0.3275437409608595,0.3275437409608595,1,2,2,P30_2 La ciencia hace que nuestro modo de vida cambie demasiado rápido.,P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P26_5,P37_6,0.327381079370603,0.327381079370603,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P37_6 Nivel de acuerdo con que la IA Será una buena compañía para nuestra vida cotidiana
P30_9,P37_9,0.3272867409805044,0.3272867409805044,1,4,4,P30_9 Quienes pagan a los científicos pueden influirlos para que lleguen a las conclusiones que les convienen.,P37_9 Nivel de acuerdo con que la IA Aumentará el dominio de las máquinas sobre las personas
P30_6,P37_6,0.3268881332164732,0.3268881332164732,1,2,2,P30_6 Gracias a la ciencia y la tecnología los recursos del planeta no se extinguirán nunca.,P37_6 Nivel de acuerdo con que la IA Será una buena compañía para nuestra vida cotidiana
P4_4,P3_8,0.3265918747823337,0.3265918747823337,1,3,5,P4_4 Destaque de Perú en Minería,P3_8 Aprecio por la profesión de Profesor
P36,P37_4,0.32659133791579364,0.32659133791579364,1,2,2,"P36 ¿Cree que la “inteligencia artificial” tendrá efectos muy positivos, positivos, negativos, o muy negativos en el des...",P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P6_9,P7_3,0.32652265239119255,0.32652265239119255,1,1,1,P6_9 Nivel de interés en Medioambiente y ecología,P7_3 Nivel de información en Economía
P3_1,P3_3,0.32636780818854605,0.32636780818854605,1,5,5,P3_1 Aprecio por la profesión de Artista,P3_3 Aprecio por la profesión de Médico
P26_6,P37_9,0.3262659964122289,0.3262659964122289,1,4,4,"P26_6 Debido a su conocimiento, los científicos tienen un poder que los vuelve peligrosos.",P37_9 Nivel de acuerdo con que la IA Aumentará el dominio de las máquinas sobre las personas
P30_3,P37_7,0.3258222848999037,0.3258222848999037,1,2,2,P30_3 La ciencia y la tecnología eliminarán la pobreza y el hambre en el mundo.,P37_7 Nivel de acuerdo con que la IA Ayudará a crear más empleos
P26_5,P37_1,0.3256642903186492,0.3256642903186492,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P37_1 Nivel de acuerdo con que la IA Resolverá complejos problemas sociales
P30_4,P30_8,0.32524220518851965,0.32524220518851965,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P30_8 La ciencia y la tecnología pueden resolver cualquier tipo de problemas.
P26_3,P30_4,0.3250477584173529,0.3250477584173529,1,2,2,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.
P6_7,P9_6,0.3239947547196755,0.3239947547196755,1,1,1,P6_7 Nivel de interés en Arte y cultura,P9_6 Usa Internet para buscar información científica
P26_1,P30_4,0.32395787359101125,0.32395787359101125,1,2,2,P26_1 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.
P37_8,P37_11,0.32362361259175193,0.32362361259175193,1,4,4,P37_8 Nivel de acuerdo con que la IA Es negativa para el desarrollo de la sociedad,P37_11 Nivel de acuerdo con que la IA Hará que se pierdan más puestos de trabajo
P3_5,P3_8,0.3231875307162441,0.3231875307162441,1,5,5,P3_5 Aprecio por la profesión de Religioso,P3_8 Aprecio por la profesión de Profesor
P30_3,P37_13,0.32218521014626694,0.32218521014626694,1,2,2,P30_3 La ciencia y la tecnología eliminarán la pobreza y el hambre en el mundo.,P37_13 Nivel de acuerdo con que la IA Nos ayudará a cuidar mejor nuestra salud
P7_1,P7_2,0.32195354995950515,0.32195354995950515,1,1,1,P7_1 Nivel de información en Deportes,P7_2 Nivel de información en Política
P26_5,P26_9,0.32194855186681276,0.32194855186681276,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.
P9_3,P9_7,0.3215383990993989,0.3215383990993989,1,1,1,P9_3 Escucha programas o secciones de radio que tratan sobre temas de ciencia y tecnología,"P9_7 Usa las redes sociales para compartir o informarse sobre temas científicos . Sí selecciono la opción 1 o 2, pasar a..."
P3_7,P3_8,0.32148023185737035,0.32148023185737035,1,5,5,P3_7 Aprecio por la profesión de Deportista,P3_8 Aprecio por la profesión de Profesor
P30_6,P37_15,0.32147814145118997,0.32147814145118997,1,2,2,P30_6 Gracias a la ciencia y la tecnología los recursos del planeta no se extinguirán nunca.,P37_15 Nivel de acuerdo con que la IA Nos ayuda a tomar mejores decisiones
P4_11,P1_3,0.32146777971105883,0.32146777971105883,1,3,8,P4_11 Destaque de Perú en Medioambiente,P1_3 Nivel de satisfacción con la situación ambiental del país
P4_4,P4_14,0.3212666235034495,0.3212666235034495,1,3,3,P4_4 Destaque de Perú en Minería,P4_14 Destaque de Perú en Vivienda
P7_5,P9_5,0.321054064071573,0.321054064071573,1,1,1,P7_5 Nivel de información en Ciencia y tecnología,P9_5 Lee libros de divulgación científica
P26_1,P37_4,0.3209878234946896,0.3209878234946896,1,2,2,P26_1 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P30_2,P37_3,0.32069833714572143,0.32069833714572143,1,2,2,P30_2 La ciencia hace que nuestro modo de vida cambie demasiado rápido.,P37_3 Nivel de acuerdo con que la IA Favorece el desarrollo de la economía
P36,P37_1,0.32064357269775856,0.32064357269775856,1,2,2,"P36 ¿Cree que la “inteligencia artificial” tendrá efectos muy positivos, positivos, negativos, o muy negativos en el des...",P37_1 Nivel de acuerdo con que la IA Resolverá complejos problemas sociales
P30_6,P37_10,0.3206187033906731,0.3206187033906731,1,2,2,P30_6 Gracias a la ciencia y la tecnología los recursos del planeta no se extinguirán nunca.,P37_10 Nivel de acuerdo con que la IA Mejora la evolución de la sociedad
P26_3,P37_13,0.3204614551556538,0.3204614551556538,1,2,2,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P37_13 Nivel de acuerdo con que la IA Nos ayudará a cuidar mejor nuestra salud
P6_2,P7_5,0.3203512142493673,0.3203512142493673,1,1,1,P6_2 Nivel de interés en Política,P7_5 Nivel de información en Ciencia y tecnología
P22,P24_1,0.3200113169039862,0.3200113169039862,1,6,6,"P22 En su opinión, ¿nuestro país está adelantado, en un lugar intermedio, o atrasado con respecto al desarrollo de la ci...","P24_1 Como considera que son las condiciones de Infraestructuras (edificios, laboratorios, etc.)"
P26_9,P30_7,0.3196722944207143,0.3196722944207143,1,2,2,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P30_7 La ciencia y la tecnología contribuyen a mejorar el medio ambiente.
P26_5,P37_10,0.3196593083175114,0.3196593083175114,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P37_10 Nivel de acuerdo con que la IA Mejora la evolución de la sociedad
P26_9,P37_13,0.3195683425778327,0.3195683425778327,1,2,2,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P37_13 Nivel de acuerdo con que la IA Nos ayudará a cuidar mejor nuestra salud
P6_6,P7_9,0.31945987575155266,0.31945987575155266,1,1,1,P6_6 Nivel de interés en Medicina y salud,P7_9 Nivel de información en Medioambiente y ecología
P26_9,P30_5,0.31908329073451724,0.31908329073451724,1,2,4,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P30_5 La ciencia y la tecnología están produciendo un estilo de vida artificial.
P4_3,P4_5,0.31874330309279275,0.31874330309279275,1,3,3,P4_3 Destaque de Perú en Agricultura y ganadería,P4_5 Destaque de Perú en Salud
P3_2,P3_9,0.3185592916379064,0.3185592916379064,1,5,5,P3_2 Aprecio por la profesión de Juez,P3_9 Aprecio por la profesión de Ingeniero
P30_4,P37_4,0.31837163364279386,0.31837163364279386,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P30_1,P30_8,0.31795503839806627,0.31795503839806627,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P30_8 La ciencia y la tecnología pueden resolver cualquier tipo de problemas.
P7_5,P7_8,0.3176240355161505,0.3176240355161505,1,1,1,P7_5 Nivel de información en Ciencia y tecnología,P7_8 Nivel de información en Astrología y esoterismo
P26_5,P30_1,0.31754716476174843,0.31754716476174843,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.
P30_4,P37_13,0.3175227152198151,0.3175227152198151,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P37_13 Nivel de acuerdo con que la IA Nos ayudará a cuidar mejor nuestra salud
P30_3,P30_4,0.31751543276193767,0.31751543276193767,1,2,2,P30_3 La ciencia y la tecnología eliminarán la pobreza y el hambre en el mundo.,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.
P26_3,P30_5,0.31710223518444,0.31710223518444,1,2,4,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P30_5 La ciencia y la tecnología están produciendo un estilo de vida artificial.
P7_7,P7_8,0.3165649486377772,0.3165649486377772,1,1,1,P7_7 Nivel de información en Arte y cultura,P7_8 Nivel de información en Astrología y esoterismo
P26_3,P37_4,0.3163343552924181,0.3163343552924181,1,2,2,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P26_5,P37_15,0.3160784140074971,0.3160784140074971,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P37_15 Nivel de acuerdo con que la IA Nos ayuda a tomar mejores decisiones
P26_2,P26_6,0.31572690693535876,0.31572690693535876,1,4,4,P26_2 La ciencia y la tecnología son responsables por la mayor parte de los problemas medioambientales que tenemos en la...,"P26_6 Debido a su conocimiento, los científicos tienen un poder que los vuelve peligrosos."
P4_4,P3_9,0.31497918648751555,0.31497918648751555,1,3,5,P4_4 Destaque de Perú en Minería,P3_9 Aprecio por la profesión de Ingeniero
P7_1,P7_5,0.31435762483864066,0.31435762483864066,1,1,1,P7_1 Nivel de información en Deportes,P7_5 Nivel de información en Ciencia y tecnología
P6_3,P3_4,0.31420757531153953,0.31420757531153953,1,1,5,P6_3 Nivel de interés en Economía,P3_4 Aprecio por la profesión de Empresario
P6_1,P6_9,0.3141408427174593,0.3141408427174593,1,1,1,P6_1 Nivel de interés en Deportes,P6_9 Nivel de interés en Medioambiente y ecología
P35,P36,0.3141034402116926,0.3141034402116926,1,1,2,P35 Actualmente se habla mucho sobre “inteligencia artificial” como un tipo de tecnología que está cambiando nuestras vi...,"P36 ¿Cree que la “inteligencia artificial” tendrá efectos muy positivos, positivos, negativos, o muy negativos en el des..."
P6_5,P12,0.3132184616116746,0.3132184616116746,1,1,6,P6_5 Nivel de interés en Ciencia y tecnología,P12 Qué tan gratificante diría que es la profesión de Científico
P26_4,P30_2,0.3131735491973224,0.3131735491973224,1,4,2,P26_4 Dependemos demasiado de la ciencia y no lo suficiente de la Fe.,P30_2 La ciencia hace que nuestro modo de vida cambie demasiado rápido.
P30_5,P37_14,0.31273558530794265,0.31273558530794265,1,4,4,P30_5 La ciencia y la tecnología están produciendo un estilo de vida artificial.,P37_14 Nivel de acuerdo con que la IA Creará divisiones sociales
P6_2,P6_9,0.31270276721756485,0.31270276721756485,1,1,1,P6_2 Nivel de interés en Política,P6_9 Nivel de interés en Medioambiente y ecología
P6_6,P3_6,0.31195852026960447,0.31195852026960447,1,1,5,P6_6 Nivel de interés en Medicina y salud,P3_6 Aprecio por la profesión de Científico
P30_1,P37_15,0.31186975284436463,0.31186975284436463,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P37_15 Nivel de acuerdo con que la IA Nos ayuda a tomar mejores decisiones
P30_1,P37_6,0.3116717305227329,0.3116717305227329,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P37_6 Nivel de acuerdo con que la IA Será una buena compañía para nuestra vida cotidiana
P26_3,P30_7,0.31141961132860824,0.31141961132860824,1,2,2,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P30_7 La ciencia y la tecnología contribuyen a mejorar el medio ambiente.
P6_2,P7_9,0.3113727601527839,0.3113727601527839,1,1,1,P6_2 Nivel de interés en Política,P7_9 Nivel de información en Medioambiente y ecología
P6_5,P9_4,0.31084964495241224,0.31084964495241224,1,1,1,P6_5 Nivel de interés en Ciencia y tecnología,P9_4 Lee revistas de divulgación científica
P4_4,P3_6,0.3095577350883789,0.3095577350883789,1,3,5,P4_4 Destaque de Perú en Minería,P3_6 Aprecio por la profesión de Científico
P6_3,P7_5,0.3095099858721632,0.3095099858721632,1,1,1,P6_3 Nivel de interés en Economía,P7_5 Nivel de información en Ciencia y tecnología
P30_7,P37_10,0.3081820070807573,0.3081820070807573,1,2,2,P30_7 La ciencia y la tecnología contribuyen a mejorar el medio ambiente.,P37_10 Nivel de acuerdo con que la IA Mejora la evolución de la sociedad
P4_7,P4_9,0.3080456377897974,0.3080456377897974,1,3,3,P4_7 Destaque de Perú en Arte y cultura,P4_9 Destaque de Perú en Educación
P26_5,P37_4,0.3075236177892589,0.3075236177892589,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P37_4 Nivel de acuerdo con que la IA Aumentará nuestra calidad de vida
P7_9,P9_6,0.3073193816653344,0.3073193816653344,1,1,1,P7_9 Nivel de información en Medioambiente y ecología,P9_6 Usa Internet para buscar información científica
P6_5,P9_3,0.30727595876831937,0.30727595876831937,1,1,1,P6_5 Nivel de interés en Ciencia y tecnología,P9_3 Escucha programas o secciones de radio que tratan sobre temas de ciencia y tecnología
P4_7,P3_1,0.3071359590991839,0.3071359590991839,1,3,5,P4_7 Destaque de Perú en Arte y cultura,P3_1 Aprecio por la profesión de Artista
P26_9,P37_15,0.3059425286293277,0.3059425286293277,1,2,2,P26_9 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P37_15 Nivel de acuerdo con que la IA Nos ayuda a tomar mejores decisiones
P26_1,P37_3,0.30594108601441267,0.30594108601441267,1,2,2,P26_1 La ciencia y la tecnología están haciendo que nuestras vidas sean más fáciles y cómodas.,P37_3 Nivel de acuerdo con que la IA Favorece el desarrollo de la economía
P26_4,P26_6,0.30578207092593357,0.30578207092593357,1,4,4,P26_4 Dependemos demasiado de la ciencia y no lo suficiente de la Fe.,"P26_6 Debido a su conocimiento, los científicos tienen un poder que los vuelve peligrosos."
P6_7,P3_6,0.3054010981003037,0.3054010981003037,1,1,5,P6_7 Nivel de interés en Arte y cultura,P3_6 Aprecio por la profesión de Científico
P13,P24_3,0.30538497991860075,0.30538497991860075,1,6,6,P13 Qué tan remunerada diría que es la profesión de Científico,P24_3 Como considera que son las condiciones de Salarios
P30_4,P37_6,0.30537354490170104,0.30537354490170104,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P37_6 Nivel de acuerdo con que la IA Será una buena compañía para nuestra vida cotidiana
P26_5,P26_7,0.305264567377419,0.305264567377419,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P26_7 Si una nueva tecnología ofrece beneficios debería ser utilizada aunque no conozcamos todas las consecuencias.
P7_9,P9_4,0.3049441811185429,0.3049441811185429,1,1,1,P7_9 Nivel de información en Medioambiente y ecología,P9_4 Lee revistas de divulgación científica
P37_3,P37_7,0.3049030790849737,0.3049030790849737,1,2,2,P37_3 Nivel de acuerdo con que la IA Favorece el desarrollo de la economía,P37_7 Nivel de acuerdo con que la IA Ayudará a crear más empleos
P4_3,P3_8,0.304403747770851,0.304403747770851,1,3,5,P4_3 Destaque de Perú en Agricultura y ganadería,P3_8 Aprecio por la profesión de Profesor
P26_5,P30_4,0.3039156322301136,0.3039156322301136,1,2,2,P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.
P7_1,P3_7,0.30373303883469127,0.30373303883469127,1,1,5,P7_1 Nivel de información en Deportes,P3_7 Aprecio por la profesión de Deportista
P30_4,P37_3,0.3034049458652087,0.3034049458652087,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P37_3 Nivel de acuerdo con que la IA Favorece el desarrollo de la economía
P5_5,P5_6,0.30209085898709764,0.30209085898709764,1,7,7,P5_5 Visitó un laboratorio o institución de ciencia y tecnología en el último año,P5_6 Realizó alguna actividad de la Semana Nacional de la Ciencia en el último año
P30_1,P30_3,0.3016902935756283,0.3016902935756283,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P30_3 La ciencia y la tecnología eliminarán la pobreza y el hambre en el mundo.
P30_1,P37_13,0.3015083724929437,0.3015083724929437,1,2,2,P30_1 Gracias a la ciencia y la tecnología nuestros hijos van a tener más oportunidades.,P37_13 Nivel de acuerdo con que la IA Nos ayudará a cuidar mejor nuestra salud
P26_3,P26_5,0.30127209128644694,0.30127209128644694,1,2,2,"P26_3 La ciencia y la tecnología van a ayudar a curar enfermedades como el Sida, el cáncer, etcétera.",P26_5 El desarrollo científico-tecnológico ayudará a disminuir las desigualdades sociales.
P26_6,P30_2,0.30113072303732813,0.30113072303732813,1,4,2,"P26_6 Debido a su conocimiento, los científicos tienen un poder que los vuelve peligrosos.",P30_2 La ciencia hace que nuestro modo de vida cambie demasiado rápido.
P30_9,P37_16,0.30075856921136757,0.30075856921136757,1,4,4,P30_9 Quienes pagan a los científicos pueden influirlos para que lleguen a las conclusiones que les convienen.,P37_16 Nivel de acuerdo con que la IA Controlará nuestra vida privada
P30_4,P37_10,0.3006938891429468,0.3006938891429468,1,2,2,P30_4 Los beneficios de la ciencia y la tecnología son mayores que los perjuicios que puedan ocasionar.,P37_10 Nivel de acuerdo con que la IA Mejora la evolución de la sociedad
P7_9,P9_1,0.3000922653818947,0.3000922653818947,1,1,1,P7_9 Nivel de información en Medioambiente y ecología,"P9_1 Mira programas o documentales de TV sobre ciencia, tecnología o naturaleza"
